textbox1,CustomerNum,stmt_freq,acct_type,dlvr_cd,trip_days,install_dt,acct_avg_volume,dlvr_name,stop_min,AverageMaintenanceRevenue,dlvr_addr,CalculationName,envrn_chrg_pct,AverageReplacementRevenue,dlvr_city,upchrg_dscnt,AverageDirectSales,empl_num,item_num,item_desc,size_misc,identity,identity2,reg_invty_qty,spec_invty_qty,unit_price,price_chng_dt,flat_rate_min,dlvr_freq,avg_delivery,item_avg_volume
Plant 2502,222747,09L,IND,NODEL,.......,1/30/2007,$0.00 ,Singletonauman PC - Seasonal,$0.00 ,0,1740 Main St,IM: Quantity Delivered,12.00%,0,"Susanville, CA",27.00%,0,0,76080304,MAT-NY/RB-OX GRY-3X4,3'X4', , ,2,0,10.45,12/23/2024,100%,10,0,0
Plant 2502,222747,09L,IND,NODEL,.......,1/30/2007,$0.00 ,Singletonauman PC - Seasonal,$0.00 ,0,1740 Main St,IM: Quantity Delivered,12.00%,0,"Susanville, CA",27.00%,0,0,76080310,MAT-NY/RB-OX GRY3X10,3'X10', , ,1,0,14.3,12/23/2024,100%,10,0,0
Plant 2502,318323,33L,TIE,WKLY,...H...,10/3/2023,$29.82 ,Siskiyou Union High School Culinary,$0.00 ,5.11,624 Everitt Memorial Highway,IM: Quantity Delivered,5.00%,0,"Mount Shasta, CA",18.00%,3.74,0,1640000,APRON-BIB-POLY-BLACK,na, ,,20,0,0.35,10/3/2023,100%,7017,0,0
Plant 2502,318323,33L,TIE,WKLY,...H...,10/3/2023,$29.82 ,Siskiyou Union High School Culinary,$0.00 ,5.11,624 Everitt Memorial Highway,IM: Quantity Delivered,5.00%,0,"Mount Shasta, CA",18.00%,3.74,0,10260000,1STAID CAB SVC LRG,LARGE, ,,1,0,14.95,12/1/2023,100%,7017,0,0
Plant 2502,318323,33L,TIE,WKLY,...H...,10/3/2023,$29.82 ,Siskiyou Union High School Culinary,$0.00 ,5.11,624 Everitt Memorial Highway,IM: Quantity Delivered,5.00%,0,"Mount Shasta, CA",18.00%,3.74,0,11100000,GRILL-PAD,15X20, ,,10,0,0.25,10/3/2023,100%,7017,0,0
Plant 2502,318323,33L,TIE,WKLY,...H...,10/3/2023,$29.82 ,Siskiyou Union High School Culinary,$0.00 ,5.11,624 Everitt Memorial Highway,IM: Quantity Delivered,5.00%,0,"Mount Shasta, CA",18.00%,3.74,0,11281619,TOWEL-BARMOP-BLSTR,16X19, ,,100,0,0.16,10/3/2023,100%,7017,0,0
Plant 2502,318323,33L,TIE,WKLY,...H...,10/3/2023,$29.82 ,Siskiyou Union High School Culinary,$0.00 ,5.11,624 Everitt Memorial Highway,IM: Quantity Delivered,5.00%,0,"Mount Shasta, CA",18.00%,3.74,0,44320000,LAUNDRY BAG-PVC-LG,28X36, ,,2,0,0.5,2/18/2025,100%,7017,0,0
Plant 2502,318323,33L,TIE,WKLY,...H...,10/3/2023,$29.82 ,Siskiyou Union High School Culinary,$0.00 ,5.11,624 Everitt Memorial Highway,IM: Quantity Delivered,5.00%,0,"Mount Shasta, CA",18.00%,3.74,0,76080304,MAT-NY/RB-OX GRY-3X4,3'X4', ,,1,0,3.75,12/1/2023,100%,7017,0,0
Plant 2502,318323,33L,TIE,WKLY,...H...,10/3/2023,$29.82 ,Siskiyou Union High School Culinary,$0.00 ,5.11,624 Everitt Memorial Highway,IM: Quantity Delivered,5.00%,0,"Mount Shasta, CA",18.00%,3.74,0,76080310,MAT-NY/RB-OX GRY3X10,3'X10', ,,1,0,5.5,12/1/2023,100%,7017,0,0
Plant 2502,318323,33L,TIE,WKLY,...H...,10/3/2023,$29.82 ,Siskiyou Union High School Culinary,$0.00 ,5.11,624 Everitt Memorial Highway,IM: Quantity Delivered,5.00%,0,"Mount Shasta, CA",18.00%,3.74,0,76080406,MAT-NY/RB-OX GRY-4X6,4'X6', ,,2,0,5.5,12/1/2023,100%,7017,0,0
Plant 2502,318323,33L,TIE,WKLY,...H...,10/3/2023,$29.82 ,Siskiyou Union High School Culinary,$0.00 ,5.11,624 Everitt Memorial Highway,IM: Quantity Delivered,5.00%,0,"Mount Shasta, CA",18.00%,3.74,0,86680305,MAT-ALL PURPOSE KL,na, ,,6,0,2.5,11/2/2023,100%,7017,0,0
Plant 2502,318323,33L,TIE,WKLY,...H...,10/3/2023,$29.82 ,Siskiyou Union High School Culinary,$0.00 ,5.11,624 Everitt Memorial Highway,IM: Quantity Delivered,5.00%,0,"Mount Shasta, CA",18.00%,3.74,1,26181000,MN-SS-COOK-W/PKT-BLK,EA,COOK SHIRT  SMALL,,10,0,0.7,10/3/2023,100%,7017,0,0
Plant 2502,318323,33L,TIE,WKLY,...H...,10/3/2023,$29.82 ,Siskiyou Union High School Culinary,$0.00 ,5.11,624 Everitt Memorial Highway,IM: Quantity Delivered,5.00%,0,"Mount Shasta, CA",18.00%,3.74,2,26182000,MN-SS-COOK-W/PKT-BLK,EA,COOK SHIRT  MEDIUM,,10,0,0.7,10/3/2023,100%,7017,0,0
Plant 2502,318323,33L,TIE,WKLY,...H...,10/3/2023,$29.82 ,Siskiyou Union High School Culinary,$0.00 ,5.11,624 Everitt Memorial Highway,IM: Quantity Delivered,5.00%,0,"Mount Shasta, CA",18.00%,3.74,3,26183000,MN-SS-COOK-W/PKT-BLK,EA,COOK SHIRT  LARGE,,14,0,0.7,10/3/2023,100%,7017,0,0
Plant 2502,318323,33L,TIE,WKLY,...H...,10/3/2023,$29.82 ,Siskiyou Union High School Culinary,$0.00 ,5.11,624 Everitt Memorial Highway,IM: Quantity Delivered,5.00%,0,"Mount Shasta, CA",18.00%,3.74,11,22987000,CT CHEF WK CV BLK 4X,4XL,LONNIE LONNIE,,11,0,0.85,1/26/2024,100%,7017,0,0
Plant 2502,318323,33L,TIE,WKLY,...H...,10/3/2023,$29.82 ,Siskiyou Union High School Culinary,$0.00 ,5.11,624 Everitt Memorial Highway,IM: Quantity Delivered,5.00%,0,"Mount Shasta, CA",18.00%,3.74,20,22983000,CT CHEF WK CV BLK LG,LG,Chef Coats Large,,11,0,0.85,1/9/2025,100%,7017,0,0
Plant 2502,318323,33L,TIE,WKLY,...H...,10/3/2023,$29.82 ,Siskiyou Union High School Culinary,$0.00 ,5.11,624 Everitt Memorial Highway,IM: Quantity Delivered,5.00%,0,"Mount Shasta, CA",18.00%,3.74,30,22985000,CT CHEF WK BLK CV 2X,2XL,Chef Coats 2X Large,,11,0,0.85,1/9/2025,100%,7017,0,0
Plant 2502,317006,11L,TIE,WKLY,.T.....,6/13/2023,$45.90 ,Skin Solutions by Renew,$25.00 ,11.48,1700 Market Street,IM: Quantity Delivered,8.00%,0,"Redding, CA",27.00%,0,0,11601837,TOWEL-FACE,18X37, ,,80,0,0.29,12/23/2024,100%,7017,0,0
Plant 2502,317006,11L,TIE,WKLY,.T.....,6/13/2023,$45.90 ,Skin Solutions by Renew,$25.00 ,11.48,1700 Market Street,IM: Quantity Delivered,8.00%,0,"Redding, CA",27.00%,0,0,40766604,Sheet-72-Single-D/C,66X104, ,,20,0,0.94,12/23/2024,100%,7017,0,0
Plant 2502,317006,11L,TIE,WKLY,.T.....,6/13/2023,$45.90 ,Skin Solutions by Renew,$25.00 ,11.48,1700 Market Street,IM: Quantity Delivered,8.00%,0,"Redding, CA",27.00%,0,0,44320000,LAUNDRY BAG-PVC-LG,28X36, ,,1,0,0.5,2/18/2025,100%,7017,0,0
Plant 2502,305455,33L,TIE,EOW13,.T.....,1/26/2021,$10.24 ,Skye Beauty Co.,$0.00 ,2.12,9461 Deschutes Road,IM: Quantity Delivered,16.00%,0,"Palo Cedro, CA",24.00%,0,0,41669525,TWL- BEAUTY STM-BLK,15X25, ,,120,0,0.29,12/23/2024,100%,5015,0,0
Plant 2502,305455,33L,TIE,EOW13,.T.....,1/26/2021,$10.24 ,Skye Beauty Co.,$0.00 ,2.12,9461 Deschutes Road,IM: Quantity Delivered,16.00%,0,"Palo Cedro, CA",24.00%,0,0,44320000,LAUNDRY BAG-PVC-LG,28X36, ,,1,0,0.5,2/13/2025,100%,5015,0,0
Plant 2502,257408,12C,TIE,WKLY,..W....,5/1/2013,$21.70 ,Smelser Massage,$20.00 ,3.08,"983 Mission De Oro Dr, St",IM: Quantity Delivered,11.00%,0,"Redding, CA",20.00%,0,0,11601837,TOWEL-FACE,18X37, , ,16,0,0.29,12/23/2024,100%,7017,16,2.88
Plant 2502,257408,12C,TIE,WKLY,..W....,5/1/2013,$21.70 ,Smelser Massage,$20.00 ,3.08,"983 Mission De Oro Dr, St",IM: Quantity Delivered,11.00%,0,"Redding, CA",20.00%,0,0,40766615,SHEET-SNGL-DC-66X115,66115, , ,9,0,1.09,12/23/2024,100%,7017,20,11
Plant 2502,257408,12C,TIE,WKLY,..W....,5/1/2013,$21.70 ,Smelser Massage,$20.00 ,3.08,"983 Mission De Oro Dr, St",IM: Quantity Delivered,11.00%,0,"Redding, CA",20.00%,0,0,41820000,WASH CLOTH,, , ,5,0,0.194,12/23/2024,100%,7017,20,2.4
Plant 2502,257408,12C,TIE,WKLY,..W....,5/1/2013,$21.70 ,Smelser Massage,$20.00 ,3.08,"983 Mission De Oro Dr, St",IM: Quantity Delivered,11.00%,0,"Redding, CA",20.00%,0,0,44320000,LAUNDRY BAG-PVC-LG,28X36, ,,0,0,0.5,2/11/2025,100%,7017,0,0
Plant 2502,322191,75L,TIE,WKLY,...H...,9/16/2024,$55.80 ,Smokin Joe's BBQ,$0.00 ,10.33,8540 Airport Road,IM: Quantity Delivered,8.00%,0,"Redding, CA",20.00%,29.43,0,1640000,APRON-BIB-POLY-BLACK,na, ,,10,0,0.28,12/23/2024,100%,7017,0,0
Plant 2502,322191,75L,TIE,WKLY,...H...,9/16/2024,$55.80 ,Smokin Joe's BBQ,$0.00 ,10.33,8540 Airport Road,IM: Quantity Delivered,8.00%,0,"Redding, CA",20.00%,29.43,0,10260000,1STAID CAB SVC LRG,LARGE, ,,1,0,14.95,9/16/2024,100%,7017,0,0
Plant 2502,322191,75L,TIE,WKLY,...H...,9/16/2024,$55.80 ,Smokin Joe's BBQ,$0.00 ,10.33,8540 Airport Road,IM: Quantity Delivered,8.00%,0,"Redding, CA",20.00%,29.43,0,11100000,GRILL-PAD,15X20, ,,50,0,0.165,12/23/2024,100%,7017,0,0
Plant 2502,322191,75L,TIE,WKLY,...H...,9/16/2024,$55.80 ,Smokin Joe's BBQ,$0.00 ,10.33,8540 Airport Road,IM: Quantity Delivered,8.00%,0,"Redding, CA",20.00%,29.43,0,11720000,Towel-Kitchen,, ,,150,0,0.132,12/23/2024,100%,7017,0,0
Plant 2502,322191,75L,TIE,WKLY,...H...,9/16/2024,$55.80 ,Smokin Joe's BBQ,$0.00 ,10.33,8540 Airport Road,IM: Quantity Delivered,8.00%,0,"Redding, CA",20.00%,29.43,0,44320000,LAUNDRY BAG-PVC-LG,28X36, ,,2,0,0.5,2/19/2025,100%,7017,0,0
Plant 2502,322191,75L,TIE,WKLY,...H...,9/16/2024,$55.80 ,Smokin Joe's BBQ,$0.00 ,10.33,8540 Airport Road,IM: Quantity Delivered,8.00%,0,"Redding, CA",20.00%,29.43,0,74000406,Mat-Graphic-4x6,, ,,1,0,5.5,12/23/2024,100%,7017,0,0
Plant 2502,322191,75L,TIE,WKLY,...H...,9/16/2024,$55.80 ,Smokin Joe's BBQ,$0.00 ,10.33,8540 Airport Road,IM: Quantity Delivered,8.00%,0,"Redding, CA",20.00%,29.43,0,76080304,MAT-NY/RB-OX GRY-3X4,3'X4', ,,2,0,3.3,12/23/2024,100%,7017,0,0
Plant 2502,322191,75L,TIE,WKLY,...H...,9/16/2024,$55.80 ,Smokin Joe's BBQ,$0.00 ,10.33,8540 Airport Road,IM: Quantity Delivered,8.00%,0,"Redding, CA",20.00%,29.43,0,80330000,HARDWOUND VWHT 8X800,na, ,,0,0,46.93,2/14/2025,0,7027,0,0
Plant 2502,322191,75L,TIE,WKLY,...H...,9/16/2024,$55.80 ,Smokin Joe's BBQ,$0.00 ,10.33,8540 Airport Road,IM: Quantity Delivered,8.00%,0,"Redding, CA",20.00%,29.43,0,80400000,JUMBO BTH TISS 12/CS,na, ,,0,0,48.89,2/14/2025,0,7027,0,0
Plant 2502,322191,75L,TIE,WKLY,...H...,9/16/2024,$55.80 ,Smokin Joe's BBQ,$0.00 ,10.33,8540 Airport Road,IM: Quantity Delivered,8.00%,0,"Redding, CA",20.00%,29.43,0,80580001,R3 ECO REFL MANGO EA,, ,,1,0,2.75,12/23/2024,100%,7017,0,0
Plant 2502,322191,75L,TIE,WKLY,...H...,9/16/2024,$55.80 ,Smokin Joe's BBQ,$0.00 ,10.33,8540 Airport Road,IM: Quantity Delivered,8.00%,0,"Redding, CA",20.00%,29.43,0,81214300,FOAMFRESH GRNSEAL 1K,na, ,,0,0,42.87,12/23/2024,0,7027,0,0
Plant 2502,322191,75L,TIE,WKLY,...H...,9/16/2024,$55.80 ,Smokin Joe's BBQ,$0.00 ,10.33,8540 Airport Road,IM: Quantity Delivered,8.00%,0,"Redding, CA",20.00%,29.43,0,81214330,ALCO-GEL HANDSNTZR,na, ,,0,0,51.3,12/23/2024,0,7027,0,0
Plant 2502,322191,75L,TIE,WKLY,...H...,9/16/2024,$55.80 ,Smokin Joe's BBQ,$0.00 ,10.33,8540 Airport Road,IM: Quantity Delivered,8.00%,0,"Redding, CA",20.00%,29.43,0,81300001,Toilet Seat Cover,, ,,0,0,4.4,12/23/2024,0,7027,0,0
Plant 2502,322191,75L,TIE,WKLY,...H...,9/16/2024,$55.80 ,Smokin Joe's BBQ,$0.00 ,10.33,8540 Airport Road,IM: Quantity Delivered,8.00%,0,"Redding, CA",20.00%,29.43,0,82690000,FM-ANTIBAC FOAM SOAP,na, ,,0,0,41.89,12/23/2024,0,7027,0,0
Plant 2502,322191,75L,TIE,WKLY,...H...,9/16/2024,$55.80 ,Smokin Joe's BBQ,$0.00 ,10.33,8540 Airport Road,IM: Quantity Delivered,8.00%,0,"Redding, CA",20.00%,29.43,0,87399023,MOP-WET-TUBE-MF-BL-L,L, ,,4,0,1.93,12/23/2024,100%,7017,0,0
Plant 2502,276430,05L,TIE,WKLY,....F..,1/25/2016,$58.61 ,SNL Group,$0.00 ,13.57,9818 Holton Way,IM: Quantity Delivered,8.00%,0,"Redding, CA",25.00%,46.75,0,76080304,MAT-NY/RB-OX GRY-3X4,3'X4', ,,1,0,5.5,12/23/2024,100%,7017,0.8,3.3
Plant 2502,276430,05L,TIE,WKLY,....F..,1/25/2016,$58.61 ,SNL Group,$0.00 ,13.57,9818 Holton Way,IM: Quantity Delivered,8.00%,0,"Redding, CA",25.00%,46.75,0,76080310,MAT-NY/RB-OX GRY3X10,3'X10', ,,2,0,8.8,12/23/2024,100%,7017,1.5,13.2
Plant 2502,276430,05L,TIE,WKLY,....F..,1/25/2016,$58.61 ,SNL Group,$0.00 ,13.57,9818 Holton Way,IM: Quantity Delivered,8.00%,0,"Redding, CA",25.00%,46.75,0,76080406,MAT-NY/RB-OX GRY-4X6,4'X6', ,,1,0,7.15,12/23/2024,100%,7017,0.8,4.95
Plant 2502,276430,05L,TIE,WKLY,....F..,1/25/2016,$58.61 ,SNL Group,$0.00 ,13.57,9818 Holton Way,IM: Quantity Delivered,8.00%,0,"Redding, CA",25.00%,46.75,0,79300000,Rags-Sale-Terry     ,      , ,,1,0,11,12/23/2024,0,7027,0,0
Plant 2502,276430,05L,TIE,WKLY,....F..,1/25/2016,$58.61 ,SNL Group,$0.00 ,13.57,9818 Holton Way,IM: Quantity Delivered,8.00%,0,"Redding, CA",25.00%,46.75,0,81215526,SOY IND HANDCLEAN EA,na, ,,1,0,24.2,12/23/2024,0,7027,0,0
Plant 2502,276430,05L,TIE,WKLY,....F..,1/25/2016,$58.61 ,SNL Group,$0.00 ,13.57,9818 Holton Way,IM: Quantity Delivered,8.00%,0,"Redding, CA",25.00%,46.75,0,86940305,Mat-Kleen-Scrape-3x5,3'X5' , ,,1,0,3.85,12/23/2024,100%,7017,0,0
Plant 2502,276430,05L,TIE,WKLY,....F..,1/25/2016,$58.61 ,SNL Group,$0.00 ,13.57,9818 Holton Way,IM: Quantity Delivered,8.00%,0,"Redding, CA",25.00%,46.75,1,18154402,Coveral-Blue-Cot,44R,BILL BILL,,3,0,2.15,12/23/2024,50%,7017,0.8,10.64
Plant 2502,276430,05L,TIE,WKLY,....F..,1/25/2016,$58.61 ,SNL Group,$0.00 ,13.57,9818 Holton Way,IM: Quantity Delivered,8.00%,0,"Redding, CA",25.00%,46.75,10,22163436,PT-AC DELCO TECH NV,3436,CECIL CECIL,,11,0,0.77,12/23/2024,100%,7017,0,0
Plant 2502,276430,05L,TIE,WKLY,....F..,1/25/2016,$58.61 ,SNL Group,$0.00 ,13.57,9818 Holton Way,IM: Quantity Delivered,8.00%,0,"Redding, CA",25.00%,46.75,10,22459900,SHIRT-BULWARK RENTAL,6XLL,CECIL CECIL,,11,0,0.77,12/23/2024,100%,7017,0,0
Plant 2502,317707,33L,TIE,WKLY,....F..,8/23/2023,$35.27 ,Sourdough Bread Company,$0.00 ,7.19,4641 Churn Creek Road Suite 2,IM: Quantity Delivered,8.00%,0,"Redding, CA",22.00%,95.35,0,10250000,1STAID CAB SVC MED,MEDIUM, ,,1,0,9.95,6/11/2024,100%,7017,0,0
Plant 2502,317707,33L,TIE,WKLY,....F..,8/23/2023,$35.27 ,Sourdough Bread Company,$0.00 ,7.19,4641 Churn Creek Road Suite 2,IM: Quantity Delivered,8.00%,0,"Redding, CA",22.00%,95.35,0,11281619,TOWEL-BARMOP-BLSTR,16X19, ,,140,0,0.143,12/23/2024,100%,7017,0,0
Plant 2502,317707,33L,TIE,WKLY,....F..,8/23/2023,$35.27 ,Sourdough Bread Company,$0.00 ,7.19,4641 Churn Creek Road Suite 2,IM: Quantity Delivered,8.00%,0,"Redding, CA",22.00%,95.35,0,44320000,LAUNDRY BAG-PVC-LG,28X36, ,,1,0,0.5,2/18/2025,100%,7017,0,0
Plant 2502,317707,33L,TIE,WKLY,....F..,8/23/2023,$35.27 ,Sourdough Bread Company,$0.00 ,7.19,4641 Churn Creek Road Suite 2,IM: Quantity Delivered,8.00%,0,"Redding, CA",22.00%,95.35,0,74000406,Mat-Graphic-4x6,, ,,1,0,5.5,12/23/2024,100%,7017,0,0
Plant 2502,317707,33L,TIE,WKLY,....F..,8/23/2023,$35.27 ,Sourdough Bread Company,$0.00 ,7.19,4641 Churn Creek Road Suite 2,IM: Quantity Delivered,8.00%,0,"Redding, CA",22.00%,95.35,0,76080304,MAT-NY/RB-OX GRY-3X4,3'X4', ,,1,0,3.34,12/23/2024,100%,7017,0,0
Plant 2502,317707,33L,TIE,WKLY,....F..,8/23/2023,$35.27 ,Sourdough Bread Company,$0.00 ,7.19,4641 Churn Creek Road Suite 2,IM: Quantity Delivered,8.00%,0,"Redding, CA",22.00%,95.35,0,87399023,MOP-WET-TUBE-MF-BL-L,L, ,,2,0,1.65,12/23/2024,100%,7017,0,0
Plant 2502,294828,05C,TIE,WKLY,.T.....,3/19/2019,$24.84 ,Spec-Rite,$25.00 ,5.5,2175 Kenyon Dr,IM: Quantity Delivered,8.00%,0.87,"Redding, CA",24.00%,9.95,0,10250000,1STAID CAB SVC MED,MEDIUM, ,,1,0,9.95,2/6/2023,100%,7017,0,0
Plant 2502,294828,05C,TIE,WKLY,.T.....,3/19/2019,$24.84 ,Spec-Rite,$25.00 ,5.5,2175 Kenyon Dr,IM: Quantity Delivered,8.00%,0.87,"Redding, CA",24.00%,9.95,0,12301818,TOWEL-SHOP-WHITE,18X18, ,,200,0,0.097,12/23/2024,100%,7017,150,15
Plant 2502,294828,05C,TIE,WKLY,.T.....,3/19/2019,$24.84 ,Spec-Rite,$25.00 ,5.5,2175 Kenyon Dr,IM: Quantity Delivered,8.00%,0.87,"Redding, CA",24.00%,9.95,0,44320000,LAUNDRY BAG-PVC-LG,28X36, ,,1,0,0.5,2/12/2025,100%,7017,0,0
Plant 2502,294828,05C,TIE,WKLY,.T.....,3/19/2019,$24.84 ,Spec-Rite,$25.00 ,5.5,2175 Kenyon Dr,IM: Quantity Delivered,8.00%,0.87,"Redding, CA",24.00%,9.95,0,76080304,MAT-NY/RB-OX GRY-3X4,3'X4', ,,1,0,3.03,12/23/2024,100%,7017,0.8,3
Plant 2502,294828,05C,TIE,WKLY,.T.....,3/19/2019,$24.84 ,Spec-Rite,$25.00 ,5.5,2175 Kenyon Dr,IM: Quantity Delivered,8.00%,0.87,"Redding, CA",24.00%,9.95,0,80330000,HARDWOUND VWHT 8X800,na, ,,1,0,52.35,12/23/2024,0,7027,0,0
Plant 2502,294828,05C,TIE,WKLY,.T.....,3/19/2019,$24.84 ,Spec-Rite,$25.00 ,5.5,2175 Kenyon Dr,IM: Quantity Delivered,8.00%,0.87,"Redding, CA",24.00%,9.95,0,80430000,BTH TIS VIRG 500 SH,na, ,,1,0,66.55,12/23/2024,0,7027,0,0
Plant 2502,294828,05C,TIE,WKLY,.T.....,3/19/2019,$24.84 ,Spec-Rite,$25.00 ,5.5,2175 Kenyon Dr,IM: Quantity Delivered,8.00%,0.87,"Redding, CA",24.00%,9.95,0,81215526,SOY IND HANDCLEAN EA,na, ,,1,0,30.25,12/23/2024,0,7027,0.3,0
Plant 2502,280206,12L,TIE,WKLY,...H...,8/25/2016,$48.62 ,Spectrum Prosthetics,$25.00 ,11.94,1844 South St.,IM: Quantity Delivered,14.00%,0,"Redding, CA",28.00%,23.09,0,1500000,APRON-BIB-SPUN-WHITE,na, ,,4,0,0.77,12/23/2024,100%,7017,3.5,1.47
Plant 2502,280206,12L,TIE,WKLY,...H...,8/25/2016,$48.62 ,Spectrum Prosthetics,$25.00 ,11.94,1844 South St.,IM: Quantity Delivered,14.00%,0,"Redding, CA",28.00%,23.09,0,11601837,TOWEL-FACE,18X37, ,,10,0,0.58,12/23/2024,100%,7017,10,3.1
Plant 2502,280206,12L,TIE,WKLY,...H...,8/25/2016,$48.62 ,Spectrum Prosthetics,$25.00 ,11.94,1844 South St.,IM: Quantity Delivered,14.00%,0,"Redding, CA",28.00%,23.09,0,12301818,TOWEL-SHOP-WHITE,18X18, ,,10,0,0.33,12/23/2024,100%,7017,10,1.87
Plant 2502,280206,12L,TIE,WKLY,...H...,8/25/2016,$48.62 ,Spectrum Prosthetics,$25.00 ,11.94,1844 South St.,IM: Quantity Delivered,14.00%,0,"Redding, CA",28.00%,23.09,0,41720000,Towel-School-Yellow,, ,,5,0,1.09,12/23/2024,100%,7017,5,3.05
Plant 2502,280206,12L,TIE,WKLY,...H...,8/25/2016,$48.62 ,Spectrum Prosthetics,$25.00 ,11.94,1844 South St.,IM: Quantity Delivered,14.00%,0,"Redding, CA",28.00%,23.09,0,44320000,LAUNDRY BAG-PVC-LG,28X36, ,,1,0,0.5,2/12/2025,100%,7017,0,0
Plant 2502,280206,12L,TIE,WKLY,...H...,8/25/2016,$48.62 ,Spectrum Prosthetics,$25.00 ,11.94,1844 South St.,IM: Quantity Delivered,14.00%,0,"Redding, CA",28.00%,23.09,0,76080304,MAT-NY/RB-OX GRY-3X4,3'X4', ,,3,0,6.23,12/23/2024,100%,7017,5,18
Plant 2502,280206,12L,TIE,WKLY,...H...,8/25/2016,$48.62 ,Spectrum Prosthetics,$25.00 ,11.94,1844 South St.,IM: Quantity Delivered,14.00%,0,"Redding, CA",28.00%,23.09,0,80370000,MUTIFOLD WHT 4000 CS,na, ,,1,0,43.88,12/23/2024,0,7027,0.3,0
Plant 2502,280206,12L,TIE,WKLY,...H...,8/25/2016,$48.62 ,Spectrum Prosthetics,$25.00 ,11.94,1844 South St.,IM: Quantity Delivered,14.00%,0,"Redding, CA",28.00%,23.09,0,80540001,BWL CLP MIS MANGO EA,, ,,1,0,1.74,12/23/2024,100%,7017,0,0
Plant 2502,280206,12L,TIE,WKLY,...H...,8/25/2016,$48.62 ,Spectrum Prosthetics,$25.00 ,11.94,1844 South St.,IM: Quantity Delivered,14.00%,0,"Redding, CA",28.00%,23.09,0,81214300,FOAMFRESH GRNSEAL 1K,na, ,,1,0,63.79,12/23/2024,0,7027,0,0
Plant 2502,280206,12L,TIE,WKLY,...H...,8/25/2016,$48.62 ,Spectrum Prosthetics,$25.00 ,11.94,1844 South St.,IM: Quantity Delivered,14.00%,0,"Redding, CA",28.00%,23.09,0,81214331,ALCOGEL HANDSAN EA.,na, ,,1,0,15.54,12/23/2024,0,7027,0,0
Plant 2502,325155,12L,TIE,WKLY,..W....,6/20/2025,$119.31 ,Spice Garden,$0.00 ,20.45,1619 Hilltop Drive,IM: Quantity Delivered,5.00%,0,"Redding, CA",18.00%,243.75,0,1640000,APRON-BIB-POLY-BLACK,na, ,,32,0,0.25,6/20/2025,100%,7017,0,0
Plant 2502,325155,12L,TIE,WKLY,..W....,6/20/2025,$119.31 ,Spice Garden,$0.00 ,20.45,1619 Hilltop Drive,IM: Quantity Delivered,5.00%,0,"Redding, CA",18.00%,243.75,0,11281619,TOWEL-BARMOP-BLSTR,16X19, ,,20,0,0.15,6/20/2025,100%,7017,0,0
Plant 2502,325155,12L,TIE,WKLY,..W....,6/20/2025,$119.31 ,Spice Garden,$0.00 ,20.45,1619 Hilltop Drive,IM: Quantity Delivered,5.00%,0,"Redding, CA",18.00%,243.75,0,44320000,LAUNDRY BAG-PVC-LG,28X36, ,,1,0,0.5,6/20/2025,100%,7017,0,0
Plant 2502,325155,12L,TIE,WKLY,..W....,6/20/2025,$119.31 ,Spice Garden,$0.00 ,20.45,1619 Hilltop Drive,IM: Quantity Delivered,5.00%,0,"Redding, CA",18.00%,243.75,0,56282020,NAPKIN-CARAVEL-GOLD,na, ,,700,0,0.1,6/20/2025,100%,7017,0,0
Plant 2502,325155,12L,TIE,WKLY,..W....,6/20/2025,$119.31 ,Spice Garden,$0.00 ,20.45,1619 Hilltop Drive,IM: Quantity Delivered,5.00%,0,"Redding, CA",18.00%,243.75,0,76060406,MAT-NY/RB-CH RED-4X6,4'X6', ,,1,0,4,6/20/2025,100%,7017,0,0
Plant 2502,325155,12L,TIE,WKLY,..W....,6/20/2025,$119.31 ,Spice Garden,$0.00 ,20.45,1619 Hilltop Drive,IM: Quantity Delivered,5.00%,0,"Redding, CA",18.00%,243.75,0,87399023,MOP-WET-TUBE-MF-BL-L,L, ,,1,0,1,6/20/2025,100%,7017,0,0
Plant 2502,325155,12L,TIE,WKLY,..W....,6/20/2025,$119.31 ,Spice Garden,$0.00 ,20.45,1619 Hilltop Drive,IM: Quantity Delivered,5.00%,0,"Redding, CA",18.00%,243.75,1,35151000,SHIRT-COOK-WHT-DC-SS,S,Small Cook Shirts Small Cook Shirts,,15,0,0.3,6/20/2025,100%,7017,0,0
Plant 2502,325155,12L,TIE,WKLY,..W....,6/20/2025,$119.31 ,Spice Garden,$0.00 ,20.45,1619 Hilltop Drive,IM: Quantity Delivered,5.00%,0,"Redding, CA",18.00%,243.75,2,35152000,SHIRT-COOK-WHT-DC-SS,M,Medium Cook Shirts Medium Cook Shirts,,20,0,0.3,6/20/2025,100%,7017,0,0
Plant 2502,325155,12L,TIE,WKLY,..W....,6/20/2025,$119.31 ,Spice Garden,$0.00 ,20.45,1619 Hilltop Drive,IM: Quantity Delivered,5.00%,0,"Redding, CA",18.00%,243.75,3,35153000,SHIRT-COOK-WHT-DC-SS,L,Large Cook Shirts Large Cook Shirts,,15,0,0.3,6/20/2025,100%,7017,0,0
